districtname	schoolname	studentgroup	currstatus_ela	currstatus_math
district_6	school_14	SED	11.6	-23.1
district_6	school_14	SWD	16.3	-1.6
district_6	school_14	WH	64.1	34.7
district_6	school_01	AA	-41.8	-59.8
district_6	school_01	AI	NA	NA
district_6	school_01	ALL	-0.9	-16.5
district_6	school_01	AS	71.5	42.1
district_6	school_01	EL	-27	-24.9
district_6	school_01	ELO	-95.4	-83.3
district_6	school_01	EO	5.8	-13.9
district_6	school_01	FI	NA	NA
district_6	school_01	FOS	NA	NA
district_6	school_01	HI	-1.8	-16.1
district_6	school_01	HOM	-17.5	-16.5
district_6	school_01	MR	-2.5	-11
district_6	school_01	PI	NA	NA
district_6	school_01	RFP	47.9	39
district_6	school_01	SED	-14.4	-27.5
district_6	school_01	SWD	-77.5	-81.4
district_6	school_01	WH	27.4	-0.8
district_6	school_17	AA	-64.7	-61.5
district_6	school_17	ALL	-32.7	-33.9
district_6	school_17	AS	-14.3	-8.2
district_6	school_17	EL	-29.5	-31.4
district_6	school_17	ELO	-66.2	-51.4
district_6	school_17	EO	-49.7	-47.8
district_6	school_17	FI	NA	NA
district_6	school_17	FOS	NA	NA
district_6	school_17	HI	-31.7	-32.9
district_6	school_17	HOM	-32.7	-50
district_6	school_17	MR	NA	NA
district_6	school_17	PI	NA	NA
district_6	school_17	RFP	7.3	-11.2
district_6	school_17	SED	-34.3	-35.8
district_6	school_17	SWD	-76.1	-58.6
district_6	school_17	WH	NA	NA
district_6	school_54	AA	-8.5	-29.8
district_6	school_54	ALL	4.4	-1
district_6	school_54	AS	37.3	31.2
district_6	school_54	EL	-9.5	-8.9
district_6	school_54	ELO	-63.8	-50
district_6	school_54	EO	11.8	1.7
district_6	school_54	FI	NA	NA
district_6	school_54	FOS	NA	NA
district_6	school_54	HI	-13.2	-13.5
district_6	school_54	HOM	-30.2	-24.4
district_6	school_54	MR	42.8	24.7
district_6	school_54	PI	NA	NA
district_6	school_54	RFP	54.8	39.9
district_6	school_54	SED	-0.4	-4.6
district_6	school_54	SWD	-106.6	-110.1
district_6	school_54	WH	NA	NA
district_6	school_36	AA	-7.8	-41.1
district_6	school_36	ALL	-1.8	-29.7
district_6	school_36	AS	NA	NA
district_6	school_36	EL	-11.9	-38.2
district_6	school_36	ELO	-53.9	-62.3
district_6	school_36	EO	-3.8	-35.4
district_6	school_36	FI	NA	NA
district_6	school_36	FOS	NA	NA
district_6	school_36	HI	-5.1	-31.4
district_6	school_36	HOM	-7.3	-30.6
district_6	school_36	MR	NA	NA
district_6	school_36	RFP	34	-12.2
district_6	school_36	SED	-4.7	-32
district_6	school_36	SWD	-44.3	-67
district_6	school_36	WH	NA	NA
district_6	school_49	AA	-3.1	-22
district_6	school_49	ALL	19	11.3
district_6	school_49	AS	43.9	38.2
district_6	school_49	EL	-29.1	-27.3
district_6	school_49	ELO	-19.7	2.3
district_6	school_49	EO	21	13.1
district_6	school_49	FI	NA	NA
district_6	school_49	FOS	NA	NA
district_6	school_49	HI	-11.4	-18.4
district_6	school_49	HOM	-29.6	-49.5
district_6	school_49	MR	49.7	49.4
district_6	school_49	PI	NA	NA
district_6	school_49	RFP	-32.4	-37.7
district_6	school_49	SED	-8.5	-14.3
district_6	school_49	SWD	-60.5	-46.5
district_6	school_49	WH	43.4	40
district_6	school_50	AA	-56.2	-67.4
district_6	school_50	ALL	5.3	-2.7
district_6	school_50	AS	49.6	49.9
district_6	school_50	EL	-57.1	-65.2
district_6	school_50	ELO	-112.9	-108.4
district_6	school_50	EO	14.5	6.1
district_6	school_50	FI	22.6	15
district_6	school_50	FOS	NA	NA
district_6	school_50	HI	-18.6	-24.5
district_6	school_50	HOM	-29.2	-49.9
district_6	school_50	MR	33.7	24.1
district_6	school_50	PI	NA	NA
district_6	school_50	RFP	26.5	-0.4
district_6	school_50	SED	-33	-40.6
district_6	school_50	SWD	-92	-81.4
district_6	school_50	WH	49.1	38.1
district_6	school_66	AA	-52	-44.6
district_6	school_66	ALL	-27.9	-23.1
district_6	school_66	AS	NA	NA
district_6	school_66	EL	-42.4	-32.2
district_6	school_66	ELO	-72.8	-56
district_6	school_66	EO	-27.1	-24.1
district_6	school_66	FI	18.2	20.4
district_6	school_66	HI	-31.8	-25.3
district_6	school_66	HOM	NA	NA
district_6	school_66	MR	NA	NA
district_6	school_66	PI	NA	NA
district_6	school_66	RFP	8.9	7.9
district_6	school_66	SED	-33.9	-26.7
district_6	school_66	SWD	-77.3	-69.7
district_6	school_66	WH	NA	NA
district_6	school_24	AA	-75.6	-85.4
district_6	school_24	ALL	-47.9	-43.2
district_6	school_24	AS	-29.8	-31.4
district_6	school_24	EL	-49.2	-41.1
district_6	school_24	ELO	-87.3	-66.6
district_6	school_24	EO	-57.8	-55.7
district_6	school_24	FOS	NA	NA
district_6	school_24	HI	-49.9	-42.2
district_6	school_24	HOM	-54.6	-57.5
district_6	school_24	MR	NA	NA
district_6	school_24	PI	NA	NA
district_6	school_24	RFP	5.8	-4.1
district_6	school_24	SED	-49.3	-42.5
district_6	school_24	SWD	-123.7	-121.9
district_6	school_24	WH	NA	NA
district_6	school_20	AA	-54.4	-84.6
district_6	school_20	ALL	-41.9	-44.3
district_6	school_20	AS	-9.2	-13.3
district_6	school_20	EL	-51.1	-47.7
district_6	school_20	ELO	-89.7	-76.3
district_6	school_20	EO	-27.1	-40
district_6	school_20	FI	NA	NA
district_6	school_20	FOS	NA	NA
district_6	school_20	HI	-49.2	-49
district_6	school_20	HOM	-49.2	-44.9
district_6	school_20	MR	NA	NA
district_6	school_20	RFP	3.2	-7.4
district_6	school_20	SED	-45.9	-47.8
district_6	school_20	SWD	-89.3	-85.8
district_6	school_20	WH	4.6	10.5
district_6	school_18	AA	-80.3	-123.1
district_6	school_18	ALL	-52.1	-80.9
district_6	school_18	AS	4.2	0.9
district_6	school_18	EL	-69.6	-94.2
district_6	school_18	ELO	-112.7	-147.8
district_6	school_18	EO	-54.2	-90.9
district_6	school_18	FI	NA	NA
district_6	school_18	FOS	-61.7	-124.5
district_6	school_18	HI	-52.8	-80.2
district_6	school_18	HOM	-68.8	-110
district_6	school_18	MR	NA	NA
district_6	school_18	PI	-44	-89.4
district_6	school_18	RFP	-31.4	-46.9
district_6	school_18	SED	-54.1	-83
district_6	school_18	SWD	-128.8	-183.8
district_6	school_18	WH	NA	NA
district_6	school_29	AA	-49	-87.4
district_6	school_29	ALL	-19.6	-46.3
district_6	school_29	AS	38.5	22.9
district_6	school_29	EL	-58.1	-79.5
district_6	school_29	ELO	-113.3	-135.2
district_6	school_29	EO	-21.1	-50.5
district_6	school_29	FI	15.5	8
district_6	school_29	FOS	NA	NA
district_6	school_29	HI	-31.2	-56
district_6	school_29	HOM	-27.2	-58.2
district_6	school_29	MR	23.7	-13.1
district_6	school_29	PI	-52.8	-88
district_6	school_29	RFP	-18.1	-39.1
district_6	school_29	SED	-28.1	-57.2
district_6	school_29	SWD	-109.6	-136.5
district_6	school_29	WH	10.4	-20.3
district_6	school_10	AA	-63.7	-111.4
district_6	school_10	AI	NA	NA
district_6	school_10	ALL	-42.6	-81.7
district_6	school_10	AS	-8	-43.3
district_6	school_10	EL	-67.9	-103.3
district_6	school_10	ELO	-120.1	-159.1
district_6	school_10	EO	-39.8	-80.8
district_6	school_10	FI	NA	NA
district_6	school_10	FOS	NA	NA
district_6	school_10	HI	-43.7	-82.8
district_6	school_10	HOM	-65.4	-93.6
district_6	school_10	MR	NA	NA
district_6	school_10	PI	NA	NA
district_6	school_10	RFP	-28.8	-61.4
district_6	school_10	SED	-46.3	-86.1
district_6	school_10	SWD	-122.8	-161.3
district_6	school_10	WH	-25.2	-39.8
district_6	school_63	AA	-62.2	-95.5
district_6	school_63	AI	NA	NA
district_6	school_63	ALL	-46.7	-72.9
district_6	school_63	AS	5.7	-13.6
district_6	school_63	EL	-62.6	-85.4
district_6	school_63	ELO	-105.7	-121.4
district_6	school_63	EO	-53.4	-81.3
district_6	school_63	FI	NA	NA
district_6	school_63	FOS	NA	NA
district_6	school_63	HI	-45.8	-71.5
district_6	school_63	HOM	-62.9	-90.7
district_6	school_63	MR	NA	NA
district_6	school_63	PI	-69.8	-89.2
district_6	school_63	RFP	-26.1	-54.5
district_6	school_63	SED	-48.7	-74.5
district_6	school_63	SWD	-115.8	-153.9
district_6	school_63	WH	NA	NA
district_6	school_60	AA	-16.9	-66.7
district_6	school_60	AI	NA	NA
district_6	school_60	ALL	20.5	-11.2
district_6	school_60	AS	58.5	23.6
district_6	school_60	EL	-50	-83.2
district_6	school_60	ELO	-111.1	-148.1
district_6	school_60	EO	29.9	-1.8
district_6	school_60	FI	10.4	-13
district_6	school_60	FOS	NA	NA
district_6	school_60	HI	2.4	-25.5
district_6	school_60	HOM	-2.4	-38.9
district_6	school_60	MR	53.4	25.8
district_6	school_60	PI	NA	NA
district_6	school_60	RFP	0.8	-29.2
district_6	school_60	SED	-2.8	-36.5
district_6	school_60	SWD	-90.3	-132.3
district_6	school_60	WH	52.3	21.4
district_6	school_22	AA	-21.2	-74.4
district_6	school_22	ALL	62.9	22.6
district_6	school_22	AS	95.8	69.1
district_6	school_22	EL	-28.1	-72.5
district_6	school_22	ELO	-128.8	-167.1
district_6	school_22	EO	68	27.8
district_6	school_22	FI	NA	NA
district_6	school_22	FOS	NA	NA
district_6	school_22	HI	17.5	-39.1
district_6	school_22	HOM	33.6	-14.3
district_6	school_22	MR	71	22.7
district_6	school_22	PI	NA	NA
district_6	school_22	RFP	17.4	-29.8
district_6	school_22	SED	19.7	-28.3
district_6	school_22	SWD	-42.8	-102.4
district_6	school_22	WH	81.9	47.2
district_6	school_62	AA	-64.9	-112
district_6	school_62	AI	NA	NA
district_6	school_62	ALL	-47	-87.1
district_6	school_62	AS	32.8	-6.6
district_6	school_62	EL	-80	-120.7
district_6	school_62	ELO	-124.1	-163.6
district_6	school_62	EO	-36.5	-78.2
district_6	school_62	FI	6.8	-12.9
district_6	school_62	FOS	NA	NA
district_6	school_62	HI	-56.4	-99.8
district_6	school_62	HOM	-72.3	-117.2
district_6	school_62	MR	-5.6	3.1
district_6	school_62	PI	-50.6	-76.3
district_6	school_62	RFP	-32.2	-74.3
district_6	school_62	SED	-51.5	-92
district_6	school_62	SWD	-129.5	-175
district_6	school_62	WH	NA	NA
district_6	school_02	AA	-38.4	-74.3
district_6	school_02	AI	NA	NA
district_6	school_02	ALL	7.7	-26
district_6	school_02	AS	64.3	33.5
district_6	school_02	EL	-53.2	-91.2
district_6	school_02	ELO	-123.1	-154.2
district_6	school_02	EO	9.1	-24.7
district_6	school_02	FI	53.4	12
district_6	school_02	FOS	NA	NA
district_6	school_02	HI	-2.8	-34.7
district_6	school_02	HOM	-21.4	-50
district_6	school_02	MR	80.7	16.1
district_6	school_02	PI	13.1	-7.9
district_6	school_02	RFP	-6.9	-50.7
district_6	school_02	SED	-13.5	-49.4
district_6	school_02	SWD	-79.1	-122.5
district_6	school_02	WH	23.2	-13.1
district_6	school_26	AA	-72.5	-115.4
district_6	school_26	AI	NA	NA
district_6	school_26	ALL	-48.2	-73.8
district_6	school_26	AS	-3.7	-34.5
district_6	school_26	EL	-70.5	-93
district_6	school_26	ELO	-124.3	-145.7
district_6	school_26	EO	-52.8	-86.9
district_6	school_26	FI	NA	NA
district_6	school_26	FOS	-42.5	-119.5
district_6	school_26	HI	-50.2	-72.4
district_6	school_26	HOM	-63.7	-87.6
district_6	school_26	MR	NA	NA
district_6	school_26	PI	NA	NA
district_6	school_26	RFP	-24.7	-48.4
district_6	school_26	SED	-51.1	-76.2
district_6	school_26	SWD	-138.5	-176
district_6	school_26	WH	-28.7	-75.4
district_6	school_47	AA	-25.8	-65.8
district_6	school_47	AI	NA	NA
district_6	school_47	ALL	6.7	-24.6
district_6	school_47	AS	46.8	25.1
district_6	school_47	EL	-46.6	-75.9
district_6	school_47	ELO	-107.6	-149.4
district_6	school_47	EO	10.4	-21.1
district_6	school_47	FI	63.2	37.1
district_6	school_47	FOS	NA	NA
district_6	school_47	HI	-9.5	-42.9
district_6	school_47	HOM	-16.6	-47.6
district_6	school_47	MR	-6.5	-20.5
district_6	school_47	PI	-1.3	-60.3
district_6	school_47	RFP	-15.4	-38.3
district_6	school_47	SED	-8.7	-43
district_6	school_47	SWD	-103.4	-148.3
district_6	school_47	WH	51.6	29.9
district_6	school_56	AA	7.2	-35.9
district_6	school_56	AI	NA	NA
district_6	school_56	ALL	43.1	20.6
district_6	school_56	AS	78.5	68.4
district_6	school_56	EL	-29.5	-49.9
district_6	school_56	ELO	-114.6	-124.1
district_6	school_56	EO	48.4	25.8
district_6	school_56	FI	71.7	48.7
district_6	school_56	FOS	NA	NA
district_6	school_56	HI	15.8	-10.5
district_6	school_56	HOM	-1	-17.3
district_6	school_56	MR	65.5	64.7
district_6	school_56	PI	NA	NA
district_6	school_56	RFP	11	-14.5
district_6	school_56	SED	17.7	-8.8
district_6	school_56	SWD	-45.2	-66.7
district_6	school_56	WH	61	42.5
district_6	school_27	AA	-60.1	-88.9
district_6	school_27	ALL	-43.6	-48.7
district_6	school_27	AS	7.6	10.2
district_6	school_27	EL	-58.1	-65.5
district_6	school_27	ELO	-112.6	-130.1
district_6	school_27	EO	-49.6	-62
district_6	school_27	FOS	NA	NA
district_6	school_27	HI	-44.7	-47.5
district_6	school_27	HOM	-64.1	-77.9
district_6	school_27	MR	NA	NA
district_6	school_27	PI	NA	NA
district_6	school_27	RFP	-3.6	-0.7
district_6	school_27	SED	-45.2	-50.4
district_6	school_27	SWD	-129.7	-175.9
district_6	school_27	WH	NA	NA
district_6	school_53	AA	-51.2	-49
district_6	school_53	ALL	-37.1	-30.9
district_6	school_53	AS	-19.6	-14.4
district_6	school_53	EL	-43.7	-35.2
district_6	school_53	ELO	-86.6	-59.3
district_6	school_53	EO	-36	-31.3
district_6	school_53	FI	NA	NA
district_6	school_53	HI	-38.7	-31.5
district_6	school_53	HOM	-58.1	-45.5
district_6	school_53	MR	NA	NA
district_6	school_53	PI	NA	NA
district_6	school_53	RFP	0.4	-10.3
district_6	school_53	SED	-38	-32
district_6	school_53	SWD	-77.1	-70
district_6	school_53	WH	NA	NA
district_6	school_55	AA	46.2	10.3
district_6	school_55	AI	NA	NA
district_6	school_55	ALL	29.5	18
district_6	school_55	AS	50	33.8
district_6	school_55	EL	14.6	6.3
district_6	school_55	ELO	-25	-23.7
district_6	school_55	EO	34.9	22.3
district_6	school_55	FI	NA	NA
district_6	school_55	FOS	NA	NA
district_6	school_55	HI	11.5	5.9
district_6	school_55	HOM	NA	NA
district_6	school_55	MR	NA	NA
district_6	school_55	PI	NA	NA
district_6	school_55	RFP	48	31.7
district_6	school_55	SED	24.9	14.9
district_6	school_55	SWD	-42.8	-19
district_6	school_55	WH	NA	NA
district_6	school_39	AA	-50.5	-60.4
district_6	school_39	ALL	-36.2	-42.1
district_6	school_39	AS	21.5	34.4
district_6	school_39	EL	-52.9	-52.6
district_6	school_39	ELO	-87.7	-78.1
district_6	school_39	EO	-34.5	-43.3
district_6	school_39	FI	NA	NA
district_6	school_39	FOS	NA	NA
district_6	school_39	HI	-35.2	-41.9
district_6	school_39	HOM	-76.5	-58.7
district_6	school_39	MR	NA	NA
district_6	school_39	PI	-61.8	-78.6
district_6	school_39	RFP	-16.2	-25.8
district_6	school_39	SED	-37.9	-43.4
district_6	school_39	SWD	-99.9	-99.2
district_6	school_39	WH	NA	NA
district_6	school_40	AA	-20.1	-46.1
district_6	school_40	AI	NA	NA
district_6	school_40	ALL	-18.1	-36.5
district_6	school_40	AS	-4.2	4.7
district_6	school_40	EL	-29.9	-40.7
district_6	school_40	ELO	-39.1	-47.1
district_6	school_40	EO	-13.7	-37.7
district_6	school_40	FI	NA	NA
district_6	school_40	FOS	NA	NA
district_6	school_40	HI	-20.3	-36.5
district_6	school_40	HOM	-36.8	-61
district_6	school_40	MR	18.3	-14.3
district_6	school_40	PI	-9.9	-38.6
district_6	school_40	RFP	36.1	5.5
district_6	school_40	SED	-20.8	-39
district_6	school_40	SWD	-73.4	-92.2
district_6	school_40	WH	NA	NA
