cds	rtype	schoolname	districtname	countyname	charter_flag	coe_flag	studentgroup	currdenom	currstatus	priordenom	priorstatus	change	statuslevel	changelevel	color	box	caa_denom	caa_level1_num	caa_level1_pct	caa_level2_num	caa_level2_pct	caa_level3_num	caa_level3_pct	ReportingYear	X26
17	S	school_12	district_1	county_1	NA	NA	FI	20	-1.1	22	11	-12.1	3	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
17	S	school_12	district_1	county_1	NA	NA	FOS	2	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
17	S	school_12	district_1	county_1	NA	NA	HI	30	-28.4	25	-16	-12.4	2	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
17	S	school_12	district_1	county_1	NA	NA	HOM	1	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
17	S	school_12	district_1	county_1	NA	NA	MR	17	21.9	14	31.1	-9.2	4	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
17	S	school_12	district_1	county_1	NA	NA	PI	1	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
17	S	school_12	district_1	county_1	NA	NA	RFP	12	77.2	12	49.5	27.7	5	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
17	S	school_12	district_1	county_1	NA	NA	SED	64	-52.6	57	-25.9	-26.8	2	1	2	160	NA	NA	NA	NA	NA	NA	NA	2017f	NA
17	S	school_12	district_1	county_1	NA	NA	SWD	23	-100.3	12	-75.8	-24.6	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
17	S	school_12	district_1	county_1	NA	NA	WH	25	65.2	27	57.2	8	5	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
08	S	school_07	district_1	county_1	NA	NA	AA	10	NA	14	-27.1	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
08	S	school_07	district_1	county_1	NA	NA	ALL	270	66.5	273	63.2	3.3	5	4	5	40	0	NA	NA	NA	NA	NA	NA	2017f	NA
08	S	school_07	district_1	county_1	NA	NA	AS	91	79.5	86	78.3	1.2	5	3	5	30	NA	NA	NA	NA	NA	NA	NA	2017f	NA
08	S	school_07	district_1	county_1	NA	NA	EL	72	47.6	68	37.8	9.8	5	4	5	40	NA	NA	NA	NA	NA	NA	NA	2017f	NA
08	S	school_07	district_1	county_1	NA	NA	ELO	42	16.7	44	7.6	9.1	4	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
08	S	school_07	district_1	county_1	NA	NA	EO	184	69.9	190	68.9	1	5	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
08	S	school_07	district_1	county_1	NA	NA	FI	15	56.1	15	59.7	-3.7	5	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
08	S	school_07	district_1	county_1	NA	NA	HI	41	44.8	42	54.2	-9.4	4	2	4	70	NA	NA	NA	NA	NA	NA	NA	2017f	NA
08	S	school_07	district_1	county_1	NA	NA	MR	54	68.2	51	54	14.2	5	4	5	40	NA	NA	NA	NA	NA	NA	NA	2017f	NA
08	S	school_07	district_1	county_1	NA	NA	RFP	30	90.9	24	93.2	-2.3	5	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
08	S	school_07	district_1	county_1	NA	NA	SED	30	23.6	20	13.6	10.1	4	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
08	S	school_07	district_1	county_1	NA	NA	SWD	21	-9	24	-15.2	6.2	2	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
08	S	school_07	district_1	county_1	NA	NA	WH	59	79.5	65	76.6	2.9	5	3	5	30	NA	NA	NA	NA	NA	NA	NA	2017f	NA
15	S	school_05	district_1	county_1	NA	NA	AA	15	56.3	14	19.9	36.5	5	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
15	S	school_05	district_1	county_1	NA	NA	ALL	392	55.7	363	47.7	8.1	5	4	5	40	2	NA	NA	NA	NA	NA	NA	2017f	NA
15	S	school_05	district_1	county_1	NA	NA	AS	144	60.5	143	53.7	6.8	5	4	5	40	NA	NA	NA	NA	NA	NA	NA	2017f	NA
15	S	school_05	district_1	county_1	NA	NA	EL	80	44	85	28.9	15	4	5	5	100	NA	NA	NA	NA	NA	NA	NA	2017f	NA
15	S	school_05	district_1	county_1	NA	NA	ELO	29	6.4	39	-16.1	22.5	3	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
15	S	school_05	district_1	county_1	NA	NA	EO	281	54.4	258	50.5	3.9	5	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
15	S	school_05	district_1	county_1	NA	NA	FI	8	NA	5	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
15	S	school_05	district_1	county_1	NA	NA	HI	55	32.3	46	16.8	15.6	4	5	5	100	NA	NA	NA	NA	NA	NA	NA	2017f	NA
15	S	school_05	district_1	county_1	NA	NA	HOM	1	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
15	S	school_05	district_1	county_1	NA	NA	MR	60	64.7	49	51.8	13	5	4	5	40	NA	NA	NA	NA	NA	NA	NA	2017f	NA
15	S	school_05	district_1	county_1	NA	NA	PI	3	NA	3	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
15	S	school_05	district_1	county_1	NA	NA	RFP	51	65.3	46	67.1	-1.8	5	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
15	S	school_05	district_1	county_1	NA	NA	SED	48	32.8	34	12.1	20.6	4	5	5	100	NA	NA	NA	NA	NA	NA	NA	2017f	NA
15	S	school_05	district_1	county_1	NA	NA	SWD	33	-36.5	27	-51.7	15.2	2	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
15	S	school_05	district_1	county_1	NA	NA	WH	105	55.3	103	52.1	3.2	5	4	5	40	NA	NA	NA	NA	NA	NA	NA	2017f	NA
10	D	NA	district_1	county_1	NA	NA	AA	20	-19.9	19	-13.4	-6.5	2	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
10	D	NA	district_1	county_1	NA	NA	AI	4	NA	5	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
10	D	NA	district_1	county_1	NA	NA	ALL	1816	3.4	1761	0.7	2.7	3	3	3	130	53	2	3.8	12	22.6	39	73.6	2017f	NA
10	D	NA	district_1	county_1	NA	NA	AS	11	58.5	13	54.9	3.6	5	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
10	D	NA	district_1	county_1	NA	NA	EL	627	-17.1	624	-18.6	1.4	2	3	2	180	NA	NA	NA	NA	NA	NA	NA	2017f	NA
10	D	NA	district_1	county_1	NA	NA	ELO	474	-30.8	432	-36.7	5.9	2	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
10	D	NA	district_1	county_1	NA	NA	EO	1079	11.7	1034	9.1	2.6	4	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
10	D	NA	district_1	county_1	NA	NA	FI	17	40.5	21	40.1	0.4	4	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
10	D	NA	district_1	county_1	NA	NA	FOS	13	-61.6	2	NA	NA	2	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
10	D	NA	district_1	county_1	NA	NA	HI	1517	-0.9	1449	-6	5	3	4	4	140	NA	NA	NA	NA	NA	NA	NA	2017f	NA
10	D	NA	district_1	county_1	NA	NA	HOM	42	-24	32	-17.8	-6.2	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
10	D	NA	district_1	county_1	NA	NA	MR	13	32.1	12	53.5	-21.4	4	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
10	D	NA	district_1	county_1	NA	NA	PI	1	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
10	D	NA	district_1	county_1	NA	NA	RFP	153	25	192	22.1	2.9	4	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
10	D	NA	district_1	county_1	NA	NA	SED	850	-14.9	887	-16.5	1.6	2	3	2	180	NA	NA	NA	NA	NA	NA	NA	2017f	NA
10	D	NA	district_1	county_1	NA	NA	SWD	165	-72.1	166	-84.3	12.2	1	4	2	240	NA	NA	NA	NA	NA	NA	NA	2017f	NA
10	D	NA	district_1	county_1	NA	NA	WH	233	27.2	241	33.3	-6.1	4	2	4	70	NA	NA	NA	NA	NA	NA	NA	2017f	NA
16	S	school_02	district_1	county_1	NA	NA	AA	6	NA	8	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
16	S	school_02	district_1	county_1	NA	NA	ALL	454	-0.9	444	-6.7	5.8	3	4	4	140	43	1	2.3	5	11.6	37	86	2017f	NA
16	S	school_02	district_1	county_1	NA	NA	AS	1	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
16	S	school_02	district_1	county_1	NA	NA	EL	167	-15	162	-23.1	8.1	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
16	S	school_02	district_1	county_1	NA	NA	ELO	147	-24.9	144	-26.1	1.2	2	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
16	S	school_02	district_1	county_1	NA	NA	EO	272	5.4	268	1.9	3.6	3	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
16	S	school_02	district_1	county_1	NA	NA	FI	5	NA	6	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
16	S	school_02	district_1	county_1	NA	NA	FOS	4	NA	0	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
16	S	school_02	district_1	county_1	NA	NA	HI	384	-4	375	-13.8	9.8	3	4	4	140	NA	NA	NA	NA	NA	NA	NA	2017f	NA
16	S	school_02	district_1	county_1	NA	NA	HOM	8	NA	10	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
16	S	school_02	district_1	county_1	NA	NA	MR	1	NA	4	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
16	S	school_02	district_1	county_1	NA	NA	RFP	20	58.2	18	1.4	56.8	5	5	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
16	S	school_02	district_1	county_1	NA	NA	SED	250	-17.1	254	-20.3	3.2	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
16	S	school_02	district_1	county_1	NA	NA	SWD	43	-67.6	49	-91.5	23.9	2	5	3	200	NA	NA	NA	NA	NA	NA	NA	2017f	NA
16	S	school_02	district_1	county_1	NA	NA	WH	57	14.4	50	31.3	-16.9	4	1	4	60	NA	NA	NA	NA	NA	NA	NA	2017f	NA
02	S	school_04	district_1	county_1	NA	NA	AA	11	-14.6	9	NA	NA	2	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
02	S	school_04	district_1	county_1	NA	NA	AI	3	NA	4	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
02	S	school_04	district_1	county_1	NA	NA	ALL	949	11.3	919	6.2	5.1	4	4	4	90	9	NA	NA	NA	NA	NA	NA	2017f	NA
02	S	school_04	district_1	county_1	NA	NA	AS	8	NA	9	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
02	S	school_04	district_1	county_1	NA	NA	EL	315	-14.2	332	-15.3	1.2	2	3	2	180	NA	NA	NA	NA	NA	NA	NA	2017f	NA
02	S	school_04	district_1	county_1	NA	NA	ELO	193	-37.4	176	-50.2	12.8	2	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
02	S	school_04	district_1	county_1	NA	NA	EO	552	22.1	508	16.1	6	4	4	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
02	S	school_04	district_1	county_1	NA	NA	FI	10	NA	11	18.5	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
02	S	school_04	district_1	county_1	NA	NA	FOS	5	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
02	S	school_04	district_1	county_1	NA	NA	HI	780	7.4	740	-0.4	7.8	3	4	4	140	NA	NA	NA	NA	NA	NA	NA	2017f	NA
02	S	school_04	district_1	county_1	NA	NA	HOM	10	NA	6	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
02	S	school_04	district_1	county_1	NA	NA	MR	9	NA	5	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
02	S	school_04	district_1	county_1	NA	NA	PI	1	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
02	S	school_04	district_1	county_1	NA	NA	RFP	122	22.6	156	24	-1.4	4	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
02	S	school_04	district_1	county_1	NA	NA	SED	418	-5.9	459	-10.9	5.1	2	4	3	190	NA	NA	NA	NA	NA	NA	NA	2017f	NA
02	S	school_04	district_1	county_1	NA	NA	SWD	89	-78.8	90	-87.7	8.9	1	4	2	240	NA	NA	NA	NA	NA	NA	NA	2017f	NA
02	S	school_04	district_1	county_1	NA	NA	WH	127	33.8	140	35.3	-1.5	4	3	4	80	NA	NA	NA	NA	NA	NA	NA	2017f	NA
14	S	school_08	district_1	county_1	NA	NA	AA	3	NA	2	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
14	S	school_08	district_1	county_1	NA	NA	AI	1	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
14	S	school_08	district_1	county_1	NA	NA	ALL	412	-9.9	396	-3.4	-6.5	2	2	2	170	0	NA	NA	NA	NA	NA	NA	2017f	NA
14	S	school_08	district_1	county_1	NA	NA	AS	2	NA	3	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
14	S	school_08	district_1	county_1	NA	NA	EL	144	-26.1	128	-20	-6.1	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
14	S	school_08	district_1	county_1	NA	NA	ELO	133	-27.5	111	-27.4	-0.2	2	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
14	S	school_08	district_1	county_1	NA	NA	EO	255	-3.9	258	2.9	-6.9	3	2	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
14	S	school_08	district_1	county_1	NA	NA	FI	2	NA	4	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
14	S	school_08	district_1	county_1	NA	NA	FOS	4	NA	1	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
14	S	school_08	district_1	county_1	NA	NA	HI	352	-15.9	332	-8.8	-7	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
14	S	school_08	district_1	county_1	NA	NA	HOM	24	-41.5	16	-6.9	-34.7	2	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
14	S	school_08	district_1	county_1	NA	NA	MR	3	NA	3	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
14	S	school_08	district_1	county_1	NA	NA	RFP	11	-8.5	17	28.3	-36.7	2	1	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
14	S	school_08	district_1	county_1	NA	NA	SED	181	-32.5	172	-24.6	-7.9	2	2	2	170	NA	NA	NA	NA	NA	NA	NA	2017f	NA
14	S	school_08	district_1	county_1	NA	NA	SWD	33	-60.1	27	-60.1	0	2	3	0	0	NA	NA	NA	NA	NA	NA	NA	2017f	NA
14	S	school_08	district_1	county_1	NA	NA	WH	49	24.9	51	29.8	-4.8	4	2	4	70	NA	NA	NA	NA	NA	NA	NA	2017f	NA
